temperature,rainfall,humidity,yeild_apples
97.00,79.00,38.00,91.40
88.00,60.00,63.00,94.20
77.00,49.00,100.00,107.60
25.00,24.00,27.00,35.70
66.00,51.00,52.00,76.50
49.00,47.00,77.00,84.40
66.00,37.00,51.00,68.90
24.00,68.00,31.00,59.80
52.00,27.00,90.00,83.10
20.00,55.00,66.00,73.10
44.00,84.00,78.00,102.00
82.00,56.00,48.00,81.40
77.00,47.00,68.00,87.40
56.00,55.00,89.00,97.70
99.00,93.00,52.00,107.40
35.00,52.00,47.00,64.70
100.00,51.00,76.00,101.10
64.00,33.00,84.00,86.10
52.00,91.00,50.00,91.10
59.00,45.00,99.00,99.60
90.00,87.00,100.00,130.50
31.00,85.00,53.00,83.60
78.00,36.00,75.00,86.40
53.00,34.00,45.00,59.90
73.00,98.00,71.00,113.50
26.00,85.00,64.00,88.70
52.00,32.00,73.00,75.40
76.00,33.00,60.00,75.30
98.00,100.00,50.00,109.40
30.00,38.00,54.00,60.40
69.00,43.00,70.00,84.20
84.00,78.00,40.00,88.20
72.00,49.00,60.00,82.10
78.00,30.00,53.00,70.20
97.00,82.00,94.00,126.50
74.00,60.00,47.00,80.40
48.00,54.00,50.00,71.40
94.00,98.00,61.00,113.80
36.00,51.00,80.00,84.30
75.00,30.00,45.00,64.50
60.00,35.00,32.00,54.70
96.00,83.00,40.00,94.30
95.00,72.00,31.00,83.10
73.00,92.00,77.00,114.10
60.00,21.00,83.00,78.30
53.00,64.00,86.00,99.50
88.00,26.00,34.00,59.80
84.00,78.00,78.00,111.00
35.00,46.00,39.00,56.90
60.00,45.00,34.00,60.90
32.00,90.00,74.00,99.00
59.00,90.00,36.00,84.30
39.00,31.00,28.00,44.00
67.00,67.00,62.00,90.80
54.00,54.00,24.00,57.60
34.00,72.00,97.00,104.40
42.00,41.00,21.00,45.70
68.00,60.00,46.00,78.00
42.00,100.00,75.00,107.60
67.00,74.00,49.00,86.50
67.00,40.00,88.00,92.90
20.00,92.00,61.00,88.60
21.00,79.00,23.00,59.60
27.00,21.00,61.00,55.20
88.00,52.00,95.00,109.40
76.00,40.00,33.00,62.60
62.00,95.00,56.00,99.70
49.00,95.00,30.00,80.20
82.00,57.00,45.00,80.10
85.00,35.00,50.00,73.00
22.00,24.00,99.00,78.00
45.00,29.00,60.00,64.00
31.00,50.00,29.00,51.70
21.00,85.00,54.00,81.20
32.00,72.00,70.00,87.60
33.00,70.00,56.00,78.50
44.00,79.00,51.00,83.30
56.00,21.00,41.00,51.90
83.00,88.00,69.00,110.30
74.00,64.00,76.00,99.80
37.00,64.00,94.00,99.50
30.00,65.00,45.00,68.50
29.00,93.00,81.00,103.80
80.00,94.00,62.00,108.20
71.00,25.00,23.00,47.60
87.00,79.00,65.00,104.60
68.00,34.00,55.00,70.40
99.00,37.00,23.00,62.00
66.00,89.00,61.00,100.90
100.00,35.00,88.00,100.30
50.00,50.00,53.00,71.80
68.00,42.00,44.00,67.80
58.00,76.00,86.00,107.00
49.00,29.00,80.00,77.20
55.00,35.00,95.00,91.00
81.00,82.00,43.00,91.10
25.00,95.00,78.00,101.80
60.00,42.00,53.00,70.80
32.00,100.00,82.00,108.80
55.00,88.00,76.00,106.10
86.00,61.00,27.00,72.50
41.00,92.00,24.00,72.70
41.00,28.00,58.00,61.10
34.00,63.00,31.00,60.30
57.00,28.00,44.00,57.50
80.00,75.00,82.00,110.70
74.00,59.00,59.00,87.10
42.00,71.00,92.00,103.30
28.00,94.00,42.00,80.60
68.00,55.00,36.00,69.50
22.00,50.00,48.00,60.40
20.00,53.00,99.00,91.90
99.00,26.00,68.00,83.50
78.00,99.00,57.00,107.10
42.00,34.00,50.00,59.60
37.00,96.00,59.00,94.50
73.00,95.00,78.00,116.20
72.00,71.00,65.00,96.10
33.00,87.00,85.00,104.40
97.00,99.00,97.00,136.80
58.00,66.00,82.00,99.60
55.00,67.00,28.00,66.80
34.00,32.00,41.00,50.80
61.00,21.00,83.00,78.60
23.00,28.00,85.00,71.90
46.00,47.00,68.00,78.10
68.00,99.00,54.00,102.30
24.00,56.00,48.00,64.00
51.00,28.00,67.00,69.50
37.00,100.00,49.00,90.50
27.00,79.00,40.00,71.60
68.00,42.00,52.00,72.60
51.00,31.00,21.00,43.40
65.00,87.00,20.00,75.00
82.00,70.00,43.00,85.40
29.00,44.00,64.00,69.10
82.00,47.00,51.00,78.70
53.00,33.00,58.00,67.20
42.00,29.00,78.00,73.90
80.00,22.00,88.00,87.80
32.00,24.00,80.00,69.60
21.00,45.00,95.00,85.80
83.00,74.00,59.00,97.30
24.00,71.00,23.00,56.50
57.00,68.00,56.00,84.70
56.00,85.00,70.00,101.30
53.00,74.00,35.00,73.90
86.00,81.00,77.00,112.50
59.00,92.00,24.00,78.10
90.00,100.00,73.00,120.80
60.00,67.00,47.00,79.70
52.00,37.00,47.00,62.30
28.00,48.00,70.00,74.40
99.00,45.00,66.00,91.80
53.00,88.00,98.00,118.70
73.00,94.00,53.00,100.70
89.00,68.00,100.00,120.70
68.00,35.00,86.00,89.50
29.00,46.00,37.00,53.90
75.00,22.00,59.00,68.90
29.00,75.00,34.00,66.60
63.00,66.00,54.00,84.30
62.00,94.00,85.00,116.60
63.00,40.00,63.00,76.70
31.00,54.00,41.00,60.90
83.00,56.00,20.00,64.90
62.00,45.00,65.00,80.10
47.00,40.00,77.00,80.30
23.00,85.00,24.00,63.80
95.00,40.00,75.00,93.50
25.00,92.00,34.00,73.90
44.00,60.00,76.00,88.80
50.00,51.00,78.00,87.30
66.00,97.00,33.00,88.10
62.00,63.00,78.00,96.90
79.00,39.00,41.00,67.80
42.00,25.00,100.00,85.10
52.00,86.00,48.00,87.40
88.00,55.00,32.00,73.10
63.00,90.00,44.00,90.30
99.00,47.00,86.00,104.80
48.00,79.00,87.00,106.10
100.00,64.00,66.00,101.60
49.00,94.00,60.00,97.70
78.00,64.00,69.00,96.80
79.00,87.00,66.00,106.80
77.00,20.00,35.00,54.10
96.00,50.00,29.00,71.20
35.00,38.00,49.00,58.90
34.00,91.00,27.00,71.90
95.00,32.00,21.00,57.10
98.00,53.00,50.00,85.90
38.00,97.00,76.00,105.50
38.00,43.00,58.00,67.70
90.00,96.00,66.00,114.60
58.00,91.00,97.00,121.10
74.00,42.00,52.00,74.40
61.00,70.00,33.00,73.10
68.00,44.00,78.00,89.20
65.00,46.00,26.00,58.10
56.00,80.00,91.00,111.40
70.00,86.00,47.00,92.20
21.00,83.00,36.00,69.40
80.00,25.00,95.00,93.50
32.00,44.00,99.00,91.00
61.00,41.00,81.00,87.40
70.00,54.00,53.00,79.80
88.00,100.00,84.00,126.80
49.00,60.00,69.00,86.10
28.00,37.00,25.00,41.90
64.00,23.00,97.00,88.90
41.00,73.00,41.00,73.40
50.00,66.00,47.00,76.20
93.00,57.00,55.00,89.40
37.00,89.00,62.00,92.80
87.00,63.00,22.00,70.80
68.00,22.00,63.00,69.20
71.00,76.00,88.00,112.10
40.00,68.00,33.00,65.80
94.00,73.00,41.00,89.30
44.00,54.00,76.00,85.80
69.00,74.00,69.00,99.10
28.00,68.00,78.00,89.20
69.00,96.00,90.00,122.70
34.00,80.00,40.00,74.20
76.00,26.00,100.00,95.80
20.00,64.00,68.00,78.80
59.00,88.00,61.00,98.30
49.00,28.00,70.00,70.70
35.00,76.00,90.00,102.50
50.00,87.00,46.00,86.10
37.00,85.00,34.00,74.00
31.00,87.00,96.00,110.40
54.00,72.00,54.00,84.60
41.00,86.00,35.00,76.30
50.00,74.00,99.00,111.40
79.00,72.00,93.00,115.50
37.00,91.00,86.00,108.20
99.00,82.00,89.00,124.10
99.00,93.00,45.00,103.20
34.00,62.00,46.00,68.80
63.00,68.00,65.00,91.90
56.00,51.00,39.00,65.70
40.00,93.00,85.00,109.50
59.00,63.00,49.00,78.60
100.00,63.00,30.00,79.50
77.00,74.00,82.00,109.30
22.00,67.00,26.00,55.70
73.00,82.00,35.00,83.90
69.00,27.00,52.00,65.40
82.00,84.00,53.00,98.40
84.00,22.00,22.00,49.40
96.00,87.00,86.00,123.90
56.00,76.00,30.00,72.80
24.00,25.00,67.00,59.90
81.00,54.00,20.00,63.30
23.00,66.00,36.00,61.50
47.00,62.00,100.00,105.10
42.00,58.00,24.00,56.00
63.00,47.00,68.00,83.20
54.00,21.00,82.00,75.90
32.00,20.00,63.00,57.40
76.00,76.00,29.00,78.20
64.00,24.00,55.00,64.20
31.00,64.00,56.00,74.90
40.00,66.00,32.00,64.20
49.00,94.00,71.00,104.30
49.00,64.00,87.00,98.90
28.00,100.00,57.00,92.60
48.00,84.00,72.00,99.60
40.00,74.00,20.00,61.00
49.00,50.00,73.00,83.50
80.00,73.00,46.00,88.10
33.00,92.00,26.00,71.50
88.00,81.00,58.00,101.70
35.00,99.00,75.00,105.00
39.00,62.00,52.00,73.90
67.00,44.00,71.00,84.70
31.00,45.00,40.00,55.80
60.00,49.00,59.00,77.90
41.00,49.00,29.00,54.20
98.00,59.00,74.00,103.30
59.00,84.00,85.00,110.70
99.00,47.00,48.00,82.00
89.00,92.00,66.00,112.30
52.00,42.00,63.00,74.40
63.00,44.00,86.00,92.50
45.00,98.00,93.00,118.30
52.00,67.00,74.00,93.50
74.00,37.00,39.00,64.10
64.00,63.00,24.00,65.10
87.00,97.00,60.00,110.60
39.00,88.00,75.00,100.70
26.00,54.00,69.00,76.20
41.00,23.00,53.00,55.60
53.00,48.00,34.00,60.30
74.00,58.00,54.00,83.60
32.00,47.00,47.00,61.30
49.00,35.00,26.00,47.80
97.00,46.00,47.00,80.30
35.00,33.00,89.00,80.40
25.00,99.00,57.00,91.20
89.00,37.00,56.00,78.80
43.00,37.00,24.00,45.80
48.00,43.00,40.00,59.90
27.00,92.00,69.00,95.50
58.00,84.00,81.00,108.00
70.00,100.00,84.00,121.40
40.00,29.00,68.00,67.30
97.00,38.00,84.00,98.50
87.00,39.00,84.00,96.00
39.00,38.00,84.00,81.10
70.00,56.00,37.00,71.20
91.00,65.00,50.00,89.80
91.00,56.00,55.00,88.30
45.00,49.00,49.00,67.40
94.00,26.00,66.00,80.80
25.00,62.00,28.00,55.30
40.00,93.00,96.00,116.10
40.00,76.00,32.00,69.20
78.00,42.00,87.00,96.60
83.00,78.00,59.00,99.30
74.00,91.00,65.00,106.70
21.00,99.00,24.00,70.20
78.00,25.00,29.00,53.30
82.00,97.00,22.00,86.30
74.00,99.00,40.00,95.70
54.00,28.00,60.00,66.20
72.00,92.00,38.00,90.40
34.00,78.00,98.00,108.00
42.00,27.00,23.00,39.90
48.00,32.00,66.00,70.00
98.00,86.00,86.00,124.00
75.00,70.00,68.00,98.30
87.00,34.00,95.00,100.10
53.00,65.00,73.00,92.20
84.00,61.00,70.00,97.70
31.00,28.00,65.00,62.30
31.00,73.00,69.00,87.20
55.00,83.00,82.00,107.20
46.00,55.00,37.00,63.50
51.00,98.00,73.00,108.10
88.00,80.00,46.00,94.00
54.00,69.00,31.00,69.30
91.00,56.00,99.00,114.70
67.00,41.00,21.00,53.20
55.00,42.00,46.00,65.10
77.00,97.00,31.00,90.20
41.00,55.00,28.00,56.60
74.00,78.00,66.00,100.80
81.00,91.00,35.00,90.80
53.00,86.00,56.00,92.50
44.00,82.00,72.00,97.40
72.00,41.00,45.00,69.10
23.00,30.00,55.00,54.90
98.00,98.00,35.00,99.40
73.00,27.00,77.00,81.60
45.00,25.00,90.00,80.00
58.00,48.00,42.00,66.60
77.00,90.00,72.00,111.30
52.00,46.00,78.00,85.40
42.00,93.00,49.00,88.50
93.00,74.00,66.00,104.50
62.00,76.00,25.00,71.60
31.00,62.00,24.00,54.70
33.00,23.00,49.00,50.80
77.00,31.00,50.00,68.60
91.00,76.00,33.00,85.10
27.00,87.00,41.00,76.20
97.00,72.00,98.00,123.90
75.00,79.00,21.00,74.60
30.00,86.00,54.00,84.40
34.00,72.00,91.00,100.80
61.00,32.00,39.00,57.70
31.00,86.00,22.00,65.50
91.00,58.00,84.00,106.70
90.00,41.00,100.00,107.50
93.00,56.00,45.00,82.90
52.00,91.00,93.00,116.90
72.00,53.00,49.00,77.50
66.00,98.00,82.00,118.00
24.00,68.00,46.00,68.80
33.00,69.00,31.00,63.00
69.00,67.00,69.00,95.60
58.00,90.00,63.00,100.20
75.00,87.00,37.00,88.20
73.00,30.00,59.00,72.30
81.00,41.00,74.00,89.20
95.00,98.00,72.00,120.70
74.00,85.00,41.00,89.30
40.00,70.00,85.00,98.00
84.00,36.00,89.00,96.60
60.00,64.00,67.00,90.20
81.00,40.00,94.00,100.70
65.00,75.00,32.00,76.20
92.00,57.00,34.00,76.50
98.00,55.00,77.00,103.10
86.00,79.00,70.00,107.30
98.00,23.00,75.00,85.90
100.00,36.00,64.00,86.40
46.00,35.00,64.00,69.70
100.00,82.00,39.00,94.40
55.00,29.00,65.00,70.00
95.00,50.00,50.00,83.50
74.00,65.00,75.00,99.70
83.00,51.00,83.00,100.20
92.00,87.00,89.00,124.50
70.00,52.00,98.00,105.80
83.00,44.00,36.00,68.50
40.00,58.00,66.00,80.60
41.00,87.00,64.00,94.20
27.00,20.00,69.00,59.50
49.00,23.00,20.00,38.20
32.00,27.00,97.00,81.30
58.00,25.00,86.00,81.50
58.00,64.00,72.00,92.60
61.00,80.00,48.00,87.10
55.00,29.00,75.00,76.00
86.00,68.00,24.00,74.20
59.00,70.00,73.00,96.50
22.00,92.00,31.00,71.20
57.00,25.00,45.00,56.60
70.00,27.00,59.00,69.90
87.00,42.00,46.00,74.70
98.00,60.00,20.00,71.40
69.00,54.00,63.00,85.50
67.00,43.00,100.00,101.60
69.00,46.00,100.00,103.70
52.00,26.00,98.00,87.40
57.00,22.00,32.00,47.30
87.00,67.00,25.00,74.60
81.00,56.00,91.00,106.90
20.00,76.00,37.00,66.20
98.00,92.00,76.00,121.00
42.00,90.00,45.00,84.60
99.00,84.00,76.00,117.30
33.00,97.00,55.00,91.40
20.00,55.00,38.00,56.30
20.00,54.00,87.00,85.20
60.00,83.00,23.00,73.30
92.00,52.00,68.00,94.40
64.00,96.00,23.00,81.00
56.00,97.00,29.00,82.70
42.00,20.00,92.00,77.80
89.00,68.00,85.00,111.70
40.00,45.00,64.00,72.90
51.00,52.00,95.00,98.30
26.00,79.00,57.00,81.50
41.00,89.00,23.00,70.60
20.00,42.00,84.00,77.40
35.00,82.00,87.00,103.70
32.00,84.00,90.00,105.60
46.00,79.00,98.00,112.10
55.00,75.00,77.00,100.20
22.00,32.00,32.00,41.80
41.00,30.00,78.00,74.10
85.00,51.00,24.00,65.40
67.00,66.00,26.00,68.70
32.00,80.00,83.00,99.40
90.00,58.00,71.00,98.60
27.00,81.00,56.00,82.20
23.00,88.00,52.00,82.10
93.00,63.00,79.00,106.80
96.00,44.00,44.00,77.20
63.00,77.00,59.00,92.80
52.00,78.00,42.00,79.80
37.00,29.00,42.00,50.80
42.00,55.00,89.00,93.50
68.00,88.00,58.00,99.20
69.00,52.00,26.00,62.30
97.00,87.00,81.00,121.20
74.00,45.00,46.00,72.30
59.00,42.00,45.00,65.70
80.00,85.00,24.00,80.90
100.00,61.00,53.00,92.30
67.00,40.00,91.00,94.70
69.00,85.00,55.00,96.20
25.00,24.00,88.00,72.30
42.00,87.00,26.00,71.70
79.00,88.00,49.00,97.10
75.00,24.00,70.00,76.50
74.00,99.00,87.00,123.90
72.00,72.00,32.00,76.80
33.00,36.00,75.00,72.90
38.00,56.00,48.00,68.20
58.00,83.00,37.00,81.10
62.00,38.00,91.00,92.20
66.00,78.00,24.00,73.20
97.00,62.00,51.00,90.70
97.00,56.00,63.00,94.90
41.00,34.00,89.00,82.70
69.00,44.00,36.00,64.30
42.00,49.00,80.00,85.10
63.00,37.00,93.00,93.20
72.00,66.00,59.00,90.00
58.00,51.00,67.00,83.10
30.00,62.00,51.00,70.60
42.00,73.00,40.00,73.10
68.00,100.00,45.00,97.40
85.00,51.00,38.00,73.80
44.00,37.00,72.00,74.90
22.00,84.00,89.00,102.00
32.00,58.00,46.00,66.20
99.00,78.00,80.00,116.70
37.00,93.00,57.00,91.80
49.00,98.00,84.00,114.10
69.00,97.00,23.00,83.00
33.00,25.00,98.00,81.20
63.00,96.00,99.00,126.30
78.00,48.00,90.00,101.40
20.00,56.00,68.00,74.80
92.00,44.00,45.00,76.60
71.00,64.00,44.00,79.70
21.00,93.00,33.00,72.60
100.00,46.00,78.00,99.80
89.00,66.00,60.00,95.70
81.00,90.00,74.00,113.70
75.00,70.00,52.00,88.70
65.00,45.00,27.00,58.20
94.00,84.00,40.00,94.20
59.00,60.00,23.00,61.50
69.00,90.00,65.00,104.70
80.00,32.00,31.00,58.60
71.00,50.00,59.00,81.70
62.00,34.00,76.00,81.20
38.00,94.00,57.00,92.60
82.00,22.00,24.00,50.00
90.00,52.00,81.00,101.60
86.00,40.00,43.00,71.60
86.00,54.00,39.00,76.20
39.00,94.00,94.00,115.10
93.00,46.00,89.00,104.30
90.00,91.00,73.00,116.30
86.00,44.00,32.00,67.00
50.00,93.00,57.00,95.70
32.00,54.00,44.00,63.00
96.00,36.00,24.00,61.20
69.00,45.00,48.00,72.00
83.00,80.00,88.00,117.70
45.00,38.00,31.00,51.10
30.00,70.00,42.00,69.20
98.00,20.00,84.00,89.80
31.00,54.00,44.00,62.70
42.00,61.00,22.00,56.30
84.00,29.00,67.00,79.90
38.00,29.00,56.00,59.50
79.00,51.00,44.00,75.60
45.00,59.00,37.00,65.20
62.00,50.00,67.00,83.80
44.00,88.00,35.00,78.20
71.00,69.00,52.00,87.00
63.00,81.00,28.00,76.20
100.00,69.00,71.00,107.10
91.00,47.00,38.00,73.60
65.00,92.00,84.00,115.90
40.00,79.00,57.00,85.70
72.00,68.00,23.00,69.40
38.00,43.00,72.00,76.10
57.00,59.00,39.00,70.00
68.00,83.00,38.00,84.70
65.00,35.00,41.00,61.60
78.00,65.00,68.00,96.70
94.00,86.00,35.00,92.20
58.00,58.00,23.00,60.20
89.00,48.00,32.00,69.90
80.00,87.00,99.00,126.90
86.00,27.00,61.00,75.90
95.00,97.00,69.00,118.40
90.00,29.00,67.00,81.70
58.00,86.00,49.00,89.80
59.00,66.00,42.00,75.90
76.00,90.00,50.00,97.80
90.00,90.00,94.00,128.40
50.00,82.00,82.00,105.20
94.00,91.00,24.00,88.10
51.00,52.00,35.00,62.30
50.00,46.00,64.00,76.40
91.00,69.00,89.00,115.20
34.00,22.00,53.00,53.00
28.00,100.00,84.00,108.80
48.00,34.00,63.00,69.20
52.00,76.00,79.00,101.00
44.00,60.00,44.00,69.60
85.00,78.00,29.00,81.90
31.00,90.00,79.00,101.70
64.00,56.00,57.00,81.40
77.00,48.00,88.00,99.90
24.00,21.00,75.00,62.70
20.00,95.00,28.00,70.30
26.00,94.00,43.00,80.60
99.00,38.00,21.00,61.30
91.00,45.00,40.00,73.80
92.00,35.00,94.00,101.50
34.00,40.00,46.00,57.80
34.00,61.00,76.00,86.30
86.00,35.00,23.00,57.10
92.00,22.00,56.00,72.20
20.00,71.00,38.00,64.30
22.00,56.00,57.00,68.80
29.00,69.00,74.00,87.60
83.00,35.00,57.00,76.60
53.00,21.00,59.00,61.80
91.00,66.00,71.00,102.90
26.00,24.00,96.00,77.40
99.00,81.00,98.00,129.00
23.00,78.00,83.00,95.70
89.00,71.00,49.00,91.60
74.00,70.00,63.00,95.00
77.00,86.00,73.00,109.90
86.00,67.00,77.00,105.50
46.00,58.00,74.00,87.20
57.00,62.00,56.00,81.70
47.00,34.00,35.00,52.10
97.00,93.00,70.00,117.60
63.00,99.00,32.00,87.60
92.00,78.00,85.00,117.60
24.00,94.00,44.00,80.60
61.00,21.00,28.00,45.60
23.00,36.00,72.00,68.10
66.00,35.00,91.00,91.90
74.00,27.00,95.00,92.70
60.00,73.00,93.00,110.30
38.00,47.00,87.00,87.10
44.00,22.00,29.00,41.60
74.00,63.00,21.00,66.30
97.00,87.00,75.00,117.60
52.00,92.00,45.00,88.60
98.00,51.00,52.00,86.10
21.00,45.00,56.00,62.40
41.00,47.00,27.00,52.00
70.00,37.00,34.00,59.90
82.00,85.00,60.00,103.10
78.00,66.00,54.00,88.80
73.00,33.00,52.00,69.60
96.00,80.00,62.00,106.00
36.00,80.00,55.00,83.80
99.00,95.00,69.00,118.60
49.00,89.00,32.00,78.40
91.00,58.00,64.00,94.70
47.00,40.00,73.00,77.90
36.00,23.00,32.00,41.50
54.00,53.00,31.00,61.30
95.00,22.00,82.00,88.70
72.00,91.00,36.00,88.70
39.00,98.00,84.00,111.10
24.00,91.00,96.00,110.30
78.00,69.00,60.00,93.90
53.00,23.00,49.00,56.80
69.00,46.00,32.00,62.90
62.00,86.00,84.00,112.00
78.00,26.00,95.00,93.40
27.00,97.00,39.00,80.00
61.00,28.00,24.00,46.70
59.00,93.00,44.00,90.60
44.00,74.00,99.00,109.60
98.00,56.00,31.00,76.00
62.00,46.00,72.00,84.80
47.00,21.00,36.00,46.20
88.00,87.00,48.00,98.70
70.00,70.00,32.00,75.20
52.00,41.00,63.00,73.90
91.00,26.00,82.00,89.50
20.00,45.00,87.00,80.70
74.00,74.00,68.00,100.00
34.00,71.00,73.00,89.50
56.00,99.00,92.00,121.50
95.00,73.00,30.00,83.00
40.00,70.00,49.00,76.40
85.00,33.00,51.00,72.60
99.00,29.00,38.00,67.00
45.00,44.00,25.00,50.50
91.00,32.00,44.00,69.70
74.00,46.00,50.00,75.20
37.00,53.00,96.00,95.20
43.00,28.00,87.00,79.10
43.00,69.00,45.00,74.40
76.00,35.00,70.00,82.30
75.00,96.00,76.00,116.10
56.00,20.00,84.00,77.20
76.00,56.00,55.00,83.80
89.00,38.00,35.00,66.70
76.00,35.00,83.00,90.10
31.00,55.00,65.00,75.80
50.00,53.00,89.00,94.90
22.00,27.00,76.00,65.70
77.00,94.00,34.00,90.50
49.00,35.00,21.00,44.80
73.00,32.00,99.00,97.30
29.00,47.00,58.00,67.00
40.00,79.00,35.00,72.50
28.00,96.00,93.00,112.20
75.00,64.00,81.00,103.10
81.00,26.00,96.00,94.90
75.00,89.00,70.00,109.00
27.00,39.00,36.00,49.20
89.00,53.00,40.00,77.20
76.00,22.00,81.00,82.40
58.00,86.00,27.00,76.60
88.00,42.00,85.00,98.40
92.00,29.00,98.00,100.90
25.00,86.00,52.00,81.70
65.00,65.00,73.00,95.80
52.00,46.00,53.00,70.40
38.00,35.00,31.00,47.50
45.00,99.00,74.00,107.40
62.00,93.00,90.00,119.10
77.00,67.00,24.00,71.00
40.00,21.00,88.00,75.30
87.00,29.00,77.00,86.80
67.00,100.00,68.00,110.90
39.00,65.00,20.00,56.20
80.00,28.00,52.00,69.20
35.00,98.00,100.00,119.50
50.00,67.00,64.00,86.90
47.00,88.00,71.00,100.70
58.00,54.00,25.00,59.40
27.00,60.00,89.00,91.50
44.00,71.00,21.00,61.30
50.00,93.00,76.00,107.10
83.00,87.00,56.00,102.00
97.00,58.00,60.00,94.10
70.00,53.00,96.00,105.10
40.00,34.00,57.00,63.20
58.00,68.00,33.00,71.20
60.00,31.00,38.00,56.30
71.00,79.00,59.00,96.20
26.00,36.00,51.00,56.40
86.00,66.00,83.00,108.60
71.00,43.00,31.00,61.40
74.00,63.00,40.00,77.70
25.00,96.00,22.00,68.70
61.00,97.00,87.00,119.00
43.00,67.00,29.00,63.80
51.00,87.00,64.00,97.20
45.00,93.00,70.00,102.00
88.00,69.00,22.00,74.10
93.00,60.00,68.00,98.70
81.00,62.00,31.00,73.90
78.00,70.00,76.00,104.00
72.00,89.00,89.00,119.50
55.00,72.00,52.00,83.70
100.00,53.00,50.00,86.50
40.00,65.00,67.00,84.70
58.00,71.00,93.00,108.70
69.00,55.00,48.00,77.00
63.00,51.00,43.00,70.20
78.00,23.00,59.00,70.30
83.00,94.00,99.00,131.30
83.00,37.00,25.00,58.40
82.00,88.00,80.00,116.60
33.00,22.00,40.00,44.90
22.00,59.00,89.00,89.50
68.00,80.00,66.00,100.00
98.00,81.00,51.00,100.50
62.00,20.00,42.00,53.80
75.00,94.00,27.00,85.70
82.00,60.00,80.00,102.60
40.00,92.00,30.00,76.00
33.00,73.00,54.00,78.80
82.00,34.00,26.00,57.20
24.00,26.00,93.00,76.00
44.00,87.00,98.00,115.50
67.00,35.00,57.00,71.80
59.00,58.00,88.00,99.50
51.00,63.00,59.00,82.20
93.00,87.00,74.00,115.80
23.00,79.00,43.00,72.20
57.00,54.00,91.00,98.70
87.00,60.00,44.00,82.50
44.00,35.00,62.00,67.90
43.00,33.00,41.00,54.00
60.00,78.00,20.00,69.00
62.00,33.00,56.00,68.70
91.00,74.00,61.00,100.90
61.00,62.00,35.00,70.30
52.00,72.00,37.00,73.80
57.00,41.00,47.00,65.80
33.00,57.00,97.00,96.60
50.00,91.00,83.00,110.30
35.00,48.00,31.00,53.10
41.00,58.00,86.00,92.90
69.00,60.00,71.00,93.30
91.00,80.00,30.00,85.30
63.00,88.00,92.00,118.10
88.00,44.00,81.00,97.00
54.00,88.00,53.00,92.00
55.00,99.00,23.00,79.80
53.00,61.00,77.00,92.60
82.00,20.00,97.00,92.80
100.00,76.00,61.00,104.60
71.00,73.00,84.00,108.20
59.00,82.00,29.00,76.10
67.00,49.00,26.00,60.20
87.00,99.00,78.00,122.40
99.00,36.00,30.00,65.70
90.00,31.00,47.00,70.70
36.00,98.00,64.00,98.20
65.00,89.00,62.00,101.20
68.00,76.00,38.00,81.20
43.00,58.00,23.00,55.70
100.00,58.00,55.00,92.00
28.00,51.00,66.00,73.50
21.00,45.00,65.00,67.80
92.00,60.00,51.00,88.20
80.00,38.00,93.00,98.80
61.00,54.00,33.00,65.10
66.00,74.00,81.00,105.40
76.00,91.00,30.00,86.30
40.00,48.00,85.00,87.00
79.00,65.00,27.00,72.40
90.00,37.00,99.00,104.90
47.00,93.00,66.00,100.20
100.00,47.00,45.00,80.50
91.00,23.00,26.00,54.40
22.00,90.00,34.00,72.00
67.00,22.00,32.00,50.30
65.00,71.00,30.00,73.00
68.00,68.00,65.00,93.40
34.00,79.00,49.00,79.10
87.00,55.00,20.00,65.60
96.00,20.00,73.00,82.60
83.00,63.00,91.00,111.00
59.00,69.00,66.00,91.80
36.00,41.00,84.00,81.70
76.00,78.00,47.00,90.00
79.00,27.00,85.00,88.20
93.00,33.00,79.00,91.80
51.00,53.00,47.00,70.00
59.00,40.00,70.00,79.70
56.00,60.00,38.00,69.60
97.00,48.00,85.00,104.10
58.00,20.00,99.00,86.80
32.00,59.00,64.00,77.50
81.00,56.00,76.00,97.90
84.00,42.00,53.00,78.00
64.00,85.00,96.00,119.30
60.00,86.00,98.00,119.80
74.00,44.00,96.00,101.80
24.00,96.00,76.00,100.80
59.00,46.00,75.00,85.70
23.00,44.00,97.00,87.10
94.00,77.00,50.00,96.70
52.00,40.00,51.00,66.20
23.00,43.00,22.00,41.60
80.00,24.00,27.00,52.20
81.00,98.00,100.00,133.30
85.00,23.00,73.00,80.80
45.00,85.00,72.00,99.20
61.00,21.00,52.00,60.00
23.00,70.00,87.00,94.10
100.00,43.00,37.00,73.70
41.00,30.00,72.00,70.50
97.00,32.00,91.00,99.70
78.00,26.00,90.00,90.40
65.00,89.00,22.00,77.20
48.00,42.00,37.00,57.60
45.00,69.00,53.00,79.80
30.00,49.00,37.00,55.70
24.00,77.00,70.00,87.70
32.00,56.00,61.00,74.20
72.00,81.00,57.00,96.30
58.00,73.00,99.00,113.30
65.00,84.00,40.00,85.50
82.00,94.00,77.00,117.80
65.00,69.00,47.00,82.20
72.00,45.00,47.00,72.30
98.00,58.00,74.00,102.80
45.00,61.00,40.00,68.00
66.00,93.00,22.00,79.50
47.00,90.00,58.00,93.90
49.00,68.00,76.00,94.30
45.00,85.00,76.00,101.60
20.00,58.00,55.00,68.00
